Lava_lvl_1(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),451,0,1341,1,-1,1,0,1.360109,0.7422829
Box(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),451,0,1341,1,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),B^X(Clone) (UnityEngine.GameObject),453,0,1341,1,-1,0,1,-0.9984055,0.7797824
Explosive(Clone) (UnityEngine.GameObject),B^X(Clone) (UnityEngine.GameObject),453,0,1341,1,0,0,2,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),454,0,1341,1,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),454,0,1341,1,-1,2,0,2.416538,0.7670388
Explosive(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),454,0,1341,1,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),457,0,1341,1,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),457,0,1341,1,0,0,1,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),459,0,1341,1,1,0,1,-2.212616,2.262718
Bullet(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),459,0,1341,1,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),EB(Clone) (UnityEngine.GameObject),459,0,1341,1,1,1,1,-1.275368,1.345193
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),461,0,1341,1,1,0,1,-2.199066,2.363136
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),461,0,1341,1,1,1,1,-1.270615,1.72206
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),461,0,1341,1,1,0,2,-2.199066,2.363136
Lava_lvl_1(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),464,0,1341,1,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),464,0,1341,1,1,0,1,-2.266617,0.7797825
Bullet(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),464,0,1341,1,0,0,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),ELB(Clone) (UnityEngine.GameObject),464,0,1341,1,0,2,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),467,0,1341,2,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),467,0,1341,2,0,2,0,N/A,N/A
Explosive(Clone) (UnityEngine.GameObject),LXL(Clone) (UnityEngine.GameObject),467,0,1341,2,0,1,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),470,0,1341,2,1,0,1,-1.850174,2.363442
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),470,0,1341,2,1,1,1,-1.054405,1.868667
Box(Clone) (UnityEngine.GameObject),B^BB(Clone) (UnityEngine.GameObject),470,0,1341,2,1,0,2,-1.850174,2.363442
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),473,0,1341,1,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),473,0,1341,1,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),475,0,1341,1,1,0,1,-0.5356064,2.107738
DroneEnemy(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),475,0,1341,1,0,1,1,N/A,N/A
Bullet(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),475,0,1341,1,0,1,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),475,0,1341,1,1,2,1,-0.1374893,1.726537
Lava_lvl_1(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),478,0,1341,2,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BL(Clone) (UnityEngine.GameObject),478,0,1341,2,0,0,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),480,0,1341,2,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LL(Clone) (UnityEngine.GameObject),480,0,1341,2,0,1,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),482,0,1341,2,1,0,1,-1.769852,0.7797825
DroneEnemy(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),482,0,1341,2,0,1,1,N/A,N/A
Box(Clone) (UnityEngine.GameObject),BEB(Clone) (UnityEngine.GameObject),482,0,1341,2,1,2,1,0.2198029,0.7797825
Lava_lvl_1(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),485,0,1341,2,0,1,0,N/A,N/A
DroneEnemy(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),485,0,1341,2,0,0,1,N/A,N/A
Bullet(Clone) (UnityEngine.GameObject),EL(Clone) (UnityEngine.GameObject),485,0,1341,2,0,0,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),487,0,1341,1,0,0,0,N/A,N/A
Box(Clone) (UnityEngine.GameObject),LB(Clone) (UnityEngine.GameObject),487,0,1341,1,0,1,1,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LLL(Clone) (UnityEngine.GameObject),489,0,1341,1,0,0,0,N/A,N/A
Lava_lvl_1(Clone) (UnityEngine.GameObject),LLL(Clone) (UnityEngine.GameObject),489,0,1341,1,0,1,0,N/A,N/A
